   -0.26301E+00    0.30000E+01    0.30000E-04    0.30000E-04
   -0.24253E+00    0.13000E+02    0.13000E-03    0.16000E-03
   -0.22205E+00    0.29000E+02    0.29000E-03    0.45000E-03
   -0.20157E+00    0.10200E+03    0.10200E-02    0.14700E-02
   -0.18109E+00    0.28600E+03    0.28600E-02    0.43300E-02
   -0.16061E+00    0.62600E+03    0.62600E-02    0.10590E-01
   -0.14013E+00    0.12700E+04    0.12700E-01    0.23290E-01
   -0.11965E+00    0.25390E+04    0.25390E-01    0.48680E-01
   -0.99173E-01    0.42700E+04    0.42700E-01    0.91380E-01
   -0.78693E-01    0.62810E+04    0.62810E-01    0.15419E+00
   -0.58214E-01    0.87170E+04    0.87170E-01    0.24136E+00
   -0.37734E-01    0.10591E+05    0.10591E+00    0.34727E+00
   -0.17254E-01    0.11774E+05    0.11774E+00    0.46501E+00
    0.32251E-02    0.12009E+05    0.12009E+00    0.58510E+00
    0.23705E-01    0.11219E+05    0.11219E+00    0.69729E+00
    0.44184E-01    0.95310E+04    0.95310E-01    0.79260E+00
    0.64664E-01    0.74930E+04    0.74930E-01    0.86753E+00
    0.85144E-01    0.51450E+04    0.51450E-01    0.91898E+00
    0.10562E+00    0.35250E+04    0.35250E-01    0.95423E+00
    0.12610E+00    0.21990E+04    0.21990E-01    0.97622E+00
    0.14658E+00    0.12070E+04    0.12070E-01    0.98829E+00
    0.16706E+00    0.60500E+03    0.60500E-02    0.99434E+00
    0.18754E+00    0.32700E+03    0.32700E-02    0.99761E+00
    0.20802E+00    0.13700E+03    0.13700E-02    0.99898E+00
    0.22850E+00    0.62000E+02    0.62000E-03    0.99960E+00
    0.24898E+00    0.27000E+02    0.27000E-03    0.99987E+00
    0.26946E+00    0.90000E+01    0.90000E-04    0.99996E+00
    0.28994E+00    0.20000E+01    0.20000E-04    0.99998E+00
    0.31042E+00    0.10000E+01    0.10000E-04    0.99999E+00
    0.33090E+00    0.10000E+01    0.10000E-04    0.10000E+01
