   -0.14199E+01    0.20000E+01    0.20000E-02    0.20000E-02
   -0.14199E+01    0.00000E+00    0.00000E+00    0.20000E-02
   -0.14199E+01    0.30000E+01    0.30000E-02    0.50000E-02
   -0.14199E+01    0.60000E+01    0.60000E-02    0.11000E-01
   -0.14199E+01    0.12000E+02    0.12000E-01    0.23000E-01
   -0.14199E+01    0.11000E+02    0.11000E-01    0.34000E-01
   -0.14199E+01    0.17000E+02    0.17000E-01    0.51000E-01
   -0.14199E+01    0.19000E+02    0.19000E-01    0.70000E-01
   -0.14199E+01    0.39000E+02    0.39000E-01    0.10900E+00
   -0.14199E+01    0.56000E+02    0.56000E-01    0.16500E+00
   -0.14199E+01    0.58000E+02    0.58000E-01    0.22300E+00
   -0.14199E+01    0.58000E+02    0.58000E-01    0.28100E+00
   -0.14199E+01    0.79000E+02    0.79000E-01    0.36000E+00
   -0.14199E+01    0.83000E+02    0.83000E-01    0.44300E+00
   -0.14199E+01    0.84000E+02    0.84000E-01    0.52700E+00
   -0.14199E+01    0.83000E+02    0.83000E-01    0.61000E+00
   -0.14199E+01    0.10200E+03    0.10200E+00    0.71200E+00
   -0.14199E+01    0.67000E+02    0.67000E-01    0.77900E+00
   -0.14199E+01    0.52000E+02    0.52000E-01    0.83100E+00
   -0.14199E+01    0.42000E+02    0.42000E-01    0.87300E+00
   -0.14199E+01    0.38000E+02    0.38000E-01    0.91100E+00
   -0.14199E+01    0.29000E+02    0.29000E-01    0.94000E+00
   -0.14199E+01    0.21000E+02    0.21000E-01    0.96100E+00
   -0.14199E+01    0.13000E+02    0.13000E-01    0.97400E+00
   -0.14199E+01    0.14000E+02    0.14000E-01    0.98800E+00
   -0.14199E+01    0.60000E+01    0.60000E-02    0.99400E+00
   -0.14199E+01    0.30000E+01    0.30000E-02    0.99700E+00
   -0.14199E+01    0.10000E+01    0.10000E-02    0.99800E+00
   -0.14199E+01    0.00000E+00    0.00000E+00    0.99800E+00
   -0.14199E+01    0.20000E+01    0.20000E-02    0.10000E+01
